# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2024-01-17
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-02-24T01:00:00.0/2023-02-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T02:00:00.0/2023-02-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T03:00:00.0/2023-02-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T04:00:00.0/2023-02-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T05:00:00.0/2023-02-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T06:00:00.0/2023-02-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T07:00:00.0/2023-02-24T08:00:00.0;48.4252;18.6542;6.8251;11.8291;97.9635;17.4596;4.6997;12.7599;67.7257;0.7417
2023-02-24T08:00:00.0/2023-02-24T09:00:00.0;221.4873;122.9352;75.9587;46.9766;459.9427;99.9027;33.5597;66.3430;195.5675;1.0000
2023-02-24T09:00:00.0/2023-02-24T10:00:00.0;374.5977;241.5057;173.9066;67.5992;642.3240;151.7094;30.5044;121.2050;118.8820;1.0000
2023-02-24T10:00:00.0/2023-02-24T11:00:00.0;489.2132;335.6295;254.4126;81.2169;722.5546;207.7598;56.2971;151.4627;154.9865;1.0000
2023-02-24T11:00:00.0/2023-02-24T12:00:00.0;557.5383;392.7640;302.5844;90.1796;754.8019;308.1515;141.6423;166.5092;353.1797;1.0000
2023-02-24T12:00:00.0/2023-02-24T13:00:00.0;574.9331;407.5762;314.9759;92.6003;762.0222;267.0809;81.6429;185.4380;197.8234;1.0000
2023-02-24T13:00:00.0/2023-02-24T14:00:00.0;540.2301;378.5706;290.1327;88.4379;746.6989;268.4425;105.8212;162.6213;272.9555;1.0000
2023-02-24T14:00:00.0/2023-02-24T15:00:00.0;455.8136;307.8103;228.0709;79.7394;694.4481;237.1231;115.0510;122.0722;353.8477;1.0000
2023-02-24T15:00:00.0/2023-02-24T16:00:00.0;327.4578;203.5124;138.4601;65.0523;582.1801;164.0490;73.7545;90.2945;292.1200;1.0000
2023-02-24T16:00:00.0/2023-02-24T17:00:00.0;163.9325;82.7447;44.0250;38.7197;342.4030;70.2448;23.6454;46.5994;198.0442;0.9083
2023-02-24T17:00:00.0/2023-02-24T18:00:00.0;14.0034;4.3636;0.8340;3.5297;19.8728;4.3636;0.8340;3.5297;19.8728;0.8083
2023-02-24T18:00:00.0/2023-02-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T19:00:00.0/2023-02-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T20:00:00.0/2023-02-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T21:00:00.0/2023-02-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T22:00:00.0/2023-02-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-24T23:00:00.0/2023-02-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T00:00:00.0/2023-02-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T01:00:00.0/2023-02-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T02:00:00.0/2023-02-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T03:00:00.0/2023-02-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T04:00:00.0/2023-02-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T05:00:00.0/2023-02-25T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T06:00:00.0/2023-02-25T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T07:00:00.0/2023-02-25T08:00:00.0;54.3464;21.2731;7.1780;14.0951;96.2752;8.5248;0.0000;8.5248;0.0003;0.7167
2023-02-25T08:00:00.0/2023-02-25T09:00:00.0;229.6019;130.0748;78.2994;51.7755;456.7459;56.0680;0.0104;56.0576;0.0586;1.0000
2023-02-25T09:00:00.0/2023-02-25T10:00:00.0;382.7245;252.0625;179.9196;72.1429;650.0731;74.9814;0.0261;74.9553;0.1031;1.0000
2023-02-25T10:00:00.0/2023-02-25T11:00:00.0;497.3046;347.8258;263.3409;84.4848;735.3747;155.0614;6.0599;149.0016;16.8046;1.0000
2023-02-25T11:00:00.0/2023-02-25T12:00:00.0;565.5491;405.6197;314.0032;91.6165;771.8242;180.0692;6.5939;173.4753;15.9756;1.0000
2023-02-25T12:00:00.0/2023-02-25T13:00:00.0;582.8240;420.0819;326.0624;94.0196;777.8080;230.7919;54.6718;176.1201;130.6140;1.0000
2023-02-25T13:00:00.0/2023-02-25T14:00:00.0;547.9702;389.9231;298.1295;91.7936;756.0517;206.6687;20.6600;186.0087;53.2351;1.0000
2023-02-25T14:00:00.0/2023-02-25T15:00:00.0;463.3826;317.6004;232.8094;84.7910;696.8657;163.1632;13.3297;149.8336;37.5527;1.0000
2023-02-25T15:00:00.0/2023-02-25T16:00:00.0;334.8474;211.2609;140.9949;70.2661;579.5099;131.3832;20.7162;110.6670;98.1909;1.0000
2023-02-25T16:00:00.0/2023-02-25T17:00:00.0;171.1473;87.9513;45.3560;42.5952;338.7471;48.0063;5.4075;42.5988;30.9743;0.9083
2023-02-25T17:00:00.0/2023-02-25T18:00:00.0;16.8629;5.3998;0.9437;4.4561;20.5040;1.4676;0.0000;1.4676;0.0000;0.7833
2023-02-25T18:00:00.0/2023-02-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T19:00:00.0/2023-02-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T20:00:00.0/2023-02-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T21:00:00.0/2023-02-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T22:00:00.0/2023-02-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-25T23:00:00.0/2023-02-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T00:00:00.0/2023-02-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T01:00:00.0/2023-02-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T02:00:00.0/2023-02-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T03:00:00.0/2023-02-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T04:00:00.0/2023-02-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T05:00:00.0/2023-02-26T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T06:00:00.0/2023-02-26T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T07:00:00.0/2023-02-26T08:00:00.0;60.6281;23.6495;7.2301;16.4194;91.9136;18.6165;0.8841;17.7324;10.7326;0.7000
2023-02-26T08:00:00.0/2023-02-26T09:00:00.0;237.7741;131.9133;72.5399;59.3734;409.0381;115.2198;48.3878;66.8320;283.5618;1.0000
2023-02-26T09:00:00.0/2023-02-26T10:00:00.0;390.8966;252.6800;168.6877;83.9923;595.8611;191.7086;76.4571;115.2516;266.4390;1.0000
2023-02-26T10:00:00.0/2023-02-26T11:00:00.0;505.4288;349.5327;252.9912;96.5415;694.5758;225.9377;86.2583;139.6794;246.2096;1.0000
2023-02-26T11:00:00.0/2023-02-26T12:00:00.0;573.5814;408.7082;306.6809;102.0273;742.8607;170.7929;5.8891;164.9039;13.9928;1.0000
2023-02-26T12:00:00.0/2023-02-26T13:00:00.0;590.7268;423.9389;321.6022;102.3367;756.5677;236.9035;38.0312;198.8723;89.2635;1.0000
2023-02-26T13:00:00.0/2023-02-26T14:00:00.0;555.7148;393.8016;295.7463;98.0553;739.2575;180.5012;8.7040;171.7971;22.3509;1.0000
2023-02-26T14:00:00.0/2023-02-26T15:00:00.0;470.9518;321.3969;232.6873;88.7095;685.1022;136.2820;3.4690;132.8130;9.5890;1.0000
2023-02-26T15:00:00.0/2023-02-26T16:00:00.0;342.2362;214.4146;141.2719;73.1427;567.6536;82.6502;0.0496;82.6005;0.1938;1.0000
2023-02-26T16:00:00.0/2023-02-26T17:00:00.0;178.3631;90.6119;45.8097;44.8022;329.9382;16.1242;0.0005;16.1237;0.0029;0.9083
2023-02-26T17:00:00.0/2023-02-26T18:00:00.0;19.9577;6.4278;1.2574;5.1704;26.3405;0.7869;0.0000;0.7869;0.0000;0.7667
2023-02-26T18:00:00.0/2023-02-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T19:00:00.0/2023-02-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T20:00:00.0/2023-02-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T21:00:00.0/2023-02-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T22:00:00.0/2023-02-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-26T23:00:00.0/2023-02-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T00:00:00.0/2023-02-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T01:00:00.0/2023-02-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T02:00:00.0/2023-02-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T03:00:00.0/2023-02-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T04:00:00.0/2023-02-27T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T05:00:00.0/2023-02-27T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T06:00:00.0/2023-02-27T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T07:00:00.0/2023-02-27T08:00:00.0;67.3213;27.0972;9.7900;17.3072;120.2825;5.4680;0.0001;5.4679;0.0006;0.6750
2023-02-27T08:00:00.0/2023-02-27T09:00:00.0;246.0000;139.2787;83.7811;55.4976;458.3451;68.0873;0.2821;67.8052;1.4331;1.0000
2023-02-27T09:00:00.0/2023-02-27T10:00:00.0;399.1099;261.3464;186.5918;74.7546;645.7762;83.9423;0.1018;83.8405;0.4021;1.0000
2023-02-27T10:00:00.0/2023-02-27T11:00:00.0;513.5822;358.6004;274.5164;84.0840;741.4785;127.0396;0.7735;126.2661;1.9797;1.0000
2023-02-27T11:00:00.0/2023-02-27T12:00:00.0;581.6317;418.2777;330.7184;87.5593;789.6440;193.9230;12.9749;180.9481;31.4777;1.0000
2023-02-27T12:00:00.0/2023-02-27T13:00:00.0;598.6381;434.1475;346.9533;87.1941;805.0537;218.1663;24.2561;193.9102;56.3624;1.0000
2023-02-27T13:00:00.0/2023-02-27T14:00:00.0;563.4611;404.7667;321.1671;83.5997;791.4731;203.8076;14.0682;189.7395;34.8058;1.0000
2023-02-27T14:00:00.0/2023-02-27T15:00:00.0;478.5185;333.1163;256.9470;76.1693;744.5528;148.9685;3.5643;145.4042;10.0351;1.0000
2023-02-27T15:00:00.0/2023-02-27T16:00:00.0;349.6214;226.4308;162.5505;63.8804;640.5458;110.0878;1.8712;108.2166;7.4647;1.0000
2023-02-27T16:00:00.0/2023-02-27T17:00:00.0;185.5778;100.4095;58.9023;41.5072;414.6227;34.2676;0.1782;34.0894;0.9449;0.9083
2023-02-27T17:00:00.0/2023-02-27T18:00:00.0;23.3076;8.2675;2.3118;5.9557;45.4497;1.8999;0.0000;1.8999;0.0000;0.7500
2023-02-27T18:00:00.0/2023-02-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T19:00:00.0/2023-02-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T20:00:00.0/2023-02-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T21:00:00.0/2023-02-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T22:00:00.0/2023-02-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-27T23:00:00.0/2023-02-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T00:00:00.0/2023-02-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T01:00:00.0/2023-02-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T02:00:00.0/2023-02-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T03:00:00.0/2023-02-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T04:00:00.0/2023-02-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T05:00:00.0/2023-02-28T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T06:00:00.0/2023-02-28T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T07:00:00.0/2023-02-28T08:00:00.0;74.3846;32.9946;15.5869;17.4077;186.9590;3.9196;0.0000;3.9196;0.0000;0.6583
2023-02-28T08:00:00.0/2023-02-28T09:00:00.0;254.2759;152.4358;103.2769;49.1590;551.2040;59.4450;0.0166;59.4284;0.0796;1.0000
2023-02-28T09:00:00.0/2023-02-28T10:00:00.0;407.3607;274.5083;206.3980;68.1103;701.0958;102.8993;0.3910;102.5083;1.2394;1.0000
2023-02-28T10:00:00.0/2023-02-28T11:00:00.0;521.7608;369.2792;285.8661;83.4131;760.1887;174.7190;21.1050;153.6140;53.9298;1.0000
2023-02-28T11:00:00.0/2023-02-28T12:00:00.0;589.6961;425.9792;330.9083;95.0709;779.0975;284.6375;98.5342;186.1033;233.4177;1.0000
2023-02-28T12:00:00.0/2023-02-28T13:00:00.0;606.5544;438.4554;336.8922;101.5631;771.1232;205.6999;13.7891;191.9107;31.5231;1.0000
2023-02-28T13:00:00.0/2023-02-28T14:00:00.0;571.2056;405.3878;303.6919;101.6959;737.7137;167.6682;3.2972;164.3710;8.0873;1.0000
2023-02-28T14:00:00.0/2023-02-28T15:00:00.0;486.0797;330.1224;234.3770;95.7454;667.6949;110.0005;0.6096;109.3909;1.6338;1.0000
2023-02-28T15:00:00.0/2023-02-28T16:00:00.0;357.0007;221.1903;140.8489;80.3414;542.0417;86.0866;0.1351;85.9515;0.5587;1.0000
2023-02-28T16:00:00.0/2023-02-28T17:00:00.0;192.7893;96.9587;47.2480;49.7107;317.7137;22.5045;0.0044;22.5001;0.0226;0.9083
2023-02-28T17:00:00.0/2023-02-28T18:00:00.0;26.9111;8.8194;1.8775;6.9419;34.7236;1.1385;0.0000;1.1385;0.0000;0.7333
2023-02-28T18:00:00.0/2023-02-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T19:00:00.0/2023-02-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T20:00:00.0/2023-02-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T21:00:00.0/2023-02-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T22:00:00.0/2023-02-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-28T23:00:00.0/2023-03-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T00:00:00.0/2023-03-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T01:00:00.0/2023-03-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T02:00:00.0/2023-03-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T03:00:00.0/2023-03-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T04:00:00.0/2023-03-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T05:00:00.0/2023-03-01T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T06:00:00.0/2023-03-01T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T07:00:00.0/2023-03-01T08:00:00.0;81.8680;34.1957;12.4090;21.7866;138.1940;18.0725;0.0250;18.0474;0.2030;0.7583
2023-03-01T08:00:00.0/2023-03-01T09:00:00.0;262.5983;151.0914;88.6574;62.4340;456.0803;101.5321;14.4159;87.1162;72.1925;1.0000
2023-03-01T09:00:00.0/2023-03-01T10:00:00.0;415.6457;272.6374;186.4403;86.1970;619.6082;154.6613;14.2925;140.3688;48.9997;1.0000
2023-03-01T10:00:00.0/2023-03-01T11:00:00.0;529.9616;367.8851;265.9435;101.9416;695.6970;189.3509;16.1685;173.1824;41.5079;1.0000
2023-03-01T11:00:00.0/2023-03-01T12:00:00.0;597.7720;425.0669;313.1259;111.9410;726.8630;235.9598;33.0842;202.8756;76.0956;1.0000
2023-03-01T12:00:00.0/2023-03-01T13:00:00.0;614.4731;439.4135;324.8544;114.5592;733.6630;339.1711;166.9817;172.1894;376.3554;1.0000
2023-03-01T13:00:00.0/2023-03-01T14:00:00.0;578.9463;409.5631;299.7262;109.8370;718.1585;246.9910;56.7238;190.2672;137.7801;1.0000
2023-03-01T14:00:00.0/2023-03-01T15:00:00.0;493.6337;337.3427;237.6115;99.7312;666.6047;154.6836;9.0651;145.6185;24.9143;1.0000
2023-03-01T15:00:00.0/2023-03-01T16:00:00.0;364.3725;229.7510;146.2929;83.4582;551.5916;200.9360;107.3040;93.6320;405.4617;1.0000
2023-03-01T16:00:00.0/2023-03-01T17:00:00.0;199.9961;103.5871;49.7892;53.7979;322.8195;39.5160;3.5693;35.9466;17.9099;0.9083
2023-03-01T17:00:00.0/2023-03-01T18:00:00.0;30.7669;10.4107;1.9503;8.4605;32.9088;3.0251;0.0000;3.0251;0.0000;0.7167
2023-03-01T18:00:00.0/2023-03-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T19:00:00.0/2023-03-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T20:00:00.0/2023-03-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T21:00:00.0/2023-03-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T22:00:00.0/2023-03-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-01T23:00:00.0/2023-03-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T00:00:00.0/2023-03-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T01:00:00.0/2023-03-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T02:00:00.0/2023-03-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T03:00:00.0/2023-03-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T04:00:00.0/2023-03-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T05:00:00.0/2023-03-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T06:00:00.0/2023-03-02T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-03-02T07:00:00.0/2023-03-02T08:00:00.0;89.7258;39.5881;17.0671;22.5210;183.1923;22.8963;0.0548;22.8415;0.4948;0.7417
2023-03-02T08:00:00.0/2023-03-02T09:00:00.0;270.9622;162.0973;105.0636;57.0337;525.8619;119.1220;37.4075;81.7145;174.3417;1.0000
2023-03-02T09:00:00.0/2023-03-02T10:00:00.0;423.9598;286.2099;212.8744;73.3355;693.3743;193.5559;62.2478;131.3080;213.5301;1.0000
2023-03-02T10:00:00.0/2023-03-02T11:00:00.0;538.1797;383.3470;303.1088;80.2382;780.3787;264.2362;98.9966;165.2396;249.6890;1.0000
2023-03-02T11:00:00.0/2023-03-02T12:00:00.0;605.8544;441.9177;359.9730;81.9447;824.0024;322.3025;151.8856;170.4169;350.0153;1.0000
2023-03-02T12:00:00.0/2023-03-02T13:00:00.0;622.3899;456.7250;376.2982;80.4268;838.6398;271.0394;68.5691;202.4702;152.7855;0.8750
2023-03-02T13:00:00.0/2023-03-02T14:00:00.0;586.6788;426.5648;350.2711;76.2937;827.9229;295.6026;127.7685;167.8341;308.9693;1.0000
2023-03-02T14:00:00.0/2023-03-02T15:00:00.0;501.1765;353.9619;284.9600;69.0019;787.5734;283.5572;164.3778;119.1794;454.2594;1.0000
2023-03-02T15:00:00.0/2023-03-02T16:00:00.0;371.7331;246.1280;187.8424;58.2856;696.5299;177.2767;67.1132;110.1635;237.3688;1.0000
